sample_design,predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,target_year,predictor_join,target_join,ticker_identity_exact,t_to_t_plus_1_exact,assumed_available_at_regulatory_jalali,target_fiscal_year_end_t_plus_1_jalali,assumed_before_target_fiscal_year_end,timing_relation_violation,timing_eligible_for_analysis,timing_eligible_for_model,timing_exclusion_reason,target_value_source,financial_value_source,is_observed_publication_timestamp,row_silently_dropped
main_rule_a_primary,اردستان|1401,اردستان|1402,اردستان,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1393,ساراب|1394,ساراب,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1394,ساراب|1395,ساراب,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1395,ساراب|1396,ساراب,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1396,ساراب|1397,ساراب,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1397,ساراب|1398,ساراب,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1398,ساراب|1399,ساراب,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1399,ساراب|1400,ساراب,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1400,ساراب|1401,ساراب,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساراب|1401,ساراب|1402,ساراب,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1393,ساربیل|1394,ساربیل,1393,1394,one_to_one,one_to_one,true,true,1394-01-30,1394-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1394,ساربیل|1395,ساربیل,1394,1395,one_to_one,one_to_one,true,true,1395-01-30,1395-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1395,ساربیل|1396,ساربیل,1395,1396,one_to_one,one_to_one,true,true,1396-01-30,1396-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1396,ساربیل|1397,ساربیل,1396,1397,one_to_one,one_to_one,true,true,1397-01-30,1397-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1397,ساربیل|1398,ساربیل,1397,1398,one_to_one,one_to_one,true,true,1398-01-30,1398-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1398,ساربیل|1399,ساربیل,1398,1399,one_to_one,one_to_one,true,true,1399-01-30,1399-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1399,ساربیل|1400,ساربیل,1399,1400,one_to_one,one_to_one,true,true,1400-01-30,1400-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1400,ساربیل|1401,ساربیل,1400,1401,one_to_one,one_to_one,true,true,1401-01-30,1401-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساربیل|1401,ساربیل|1402,ساربیل,1401,1402,one_to_one,one_to_one,true,true,1402-01-30,1402-09-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1393,ساروم|1394,ساروم,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1394,ساروم|1395,ساروم,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1395,ساروم|1396,ساروم,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1396,ساروم|1397,ساروم,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1397,ساروم|1398,ساروم,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1398,ساروم|1399,ساروم,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1399,ساروم|1400,ساروم,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1400,ساروم|1401,ساروم,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ساروم|1401,ساروم|1402,ساروم,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1393,سبجنو|1394,سبجنو,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1394,سبجنو|1395,سبجنو,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1395,سبجنو|1396,سبجنو,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1396,سبجنو|1397,سبجنو,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1397,سبجنو|1398,سبجنو,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1398,سبجنو|1399,سبجنو,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1399,سبجنو|1400,سبجنو,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1400,سبجنو|1401,سبجنو,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبجنو|1401,سبجنو|1402,سبجنو,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1392,سبهان|1393,سبهان,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1393,سبهان|1394,سبهان,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1394,سبهان|1395,سبهان,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1395,سبهان|1396,سبهان,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1396,سبهان|1397,سبهان,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1397,سبهان|1398,سبهان,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1398,سبهان|1399,سبهان,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1399,سبهان|1400,سبهان,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1400,سبهان|1401,سبهان,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سبهان|1401,سبهان|1402,سبهان,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1393,ستران|1394,ستران,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1394,ستران|1395,ستران,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1395,ستران|1396,ستران,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1396,ستران|1397,ستران,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1397,ستران|1398,ستران,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1398,ستران|1399,ستران,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1399,ستران|1400,ستران,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1400,ستران|1401,ستران,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,ستران|1401,ستران|1402,ستران,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1393,سخاش|1394,سخاش,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1394,سخاش|1395,سخاش,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1395,سخاش|1396,سخاش,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1396,سخاش|1397,سخاش,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1397,سخاش|1398,سخاش,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1398,سخاش|1399,سخاش,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1399,سخاش|1400,سخاش,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1400,سخاش|1401,سخاش,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخاش|1401,سخاش|1402,سخاش,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1392,سخزر|1393,سخزر,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1393,سخزر|1394,سخزر,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1394,سخزر|1395,سخزر,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1395,سخزر|1396,سخزر,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1396,سخزر|1397,سخزر,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1397,سخزر|1398,سخزر,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1398,سخزر|1399,سخزر,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1399,سخزر|1400,سخزر,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1400,سخزر|1401,سخزر,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخزر|1401,سخزر|1402,سخزر,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1395,سخوز|1396,سخوز,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1396,سخوز|1397,سخوز,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1397,سخوز|1398,سخوز,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1398,سخوز|1399,سخوز,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1399,سخوز|1400,سخوز,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1400,سخوز|1401,سخوز,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سخوز|1401,سخوز|1402,سخوز,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1392,سدشت|1393,سدشت,1392,1393,one_to_one,one_to_one,true,true,1392-10-30,1393-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1393,سدشت|1394,سدشت,1393,1394,one_to_one,one_to_one,true,true,1393-10-30,1394-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1394,سدشت|1395,سدشت,1394,1395,one_to_one,one_to_one,true,true,1394-10-30,1395-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1395,سدشت|1396,سدشت,1395,1396,one_to_one,one_to_one,true,true,1395-10-30,1396-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1396,سدشت|1397,سدشت,1396,1397,one_to_one,one_to_one,true,true,1396-10-30,1397-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1397,سدشت|1398,سدشت,1397,1398,one_to_one,one_to_one,true,true,1397-10-30,1398-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1398,سدشت|1399,سدشت,1398,1399,one_to_one,one_to_one,true,true,1398-10-30,1399-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1399,سدشت|1400,سدشت,1399,1400,one_to_one,one_to_one,true,true,1399-10-30,1400-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1400,سدشت|1401,سدشت,1400,1401,one_to_one,one_to_one,true,true,1400-10-30,1401-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدشت|1401,سدشت|1402,سدشت,1401,1402,one_to_one,one_to_one,true,true,1401-10-30,1402-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1392,سدور|1393,سدور,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1393,سدور|1394,سدور,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1394,سدور|1395,سدور,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1395,سدور|1396,سدور,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1396,سدور|1397,سدور,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1397,سدور|1398,سدور,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1398,سدور|1399,سدور,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1399,سدور|1400,سدور,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1400,سدور|1401,سدور,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سدور|1401,سدور|1402,سدور,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1392,سرود|1393,سرود,1392,1393,one_to_one,one_to_one,true,true,1393-04-29,1393-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1393,سرود|1394,سرود,1393,1394,one_to_one,one_to_one,true,true,1394-04-29,1394-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1394,سرود|1395,سرود,1394,1395,one_to_one,one_to_one,true,true,1395-04-29,1395-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1395,سرود|1396,سرود,1395,1396,one_to_one,one_to_one,true,true,1396-04-30,1396-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1396,سرود|1397,سرود,1396,1397,one_to_one,one_to_one,true,true,1397-04-29,1397-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1397,سرود|1398,سرود,1397,1398,one_to_one,one_to_one,true,true,1398-04-29,1398-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1398,سرود|1399,سرود,1398,1399,one_to_one,one_to_one,true,true,1399-04-29,1399-12-30,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1399,سرود|1400,سرود,1399,1400,one_to_one,one_to_one,true,true,1400-04-30,1400-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1400,سرود|1401,سرود,1400,1401,one_to_one,one_to_one,true,true,1401-04-29,1401-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سرود|1401,سرود|1402,سرود,1401,1402,one_to_one,one_to_one,true,true,1402-04-29,1402-12-29,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سشرق|1392,سشرق|1393,سشرق,1392,1393,one_to_one,one_to_one,true,true,1392-10-30,1393-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سشرق|1393,سشرق|1394,سشرق,1393,1394,one_to_one,one_to_one,true,true,1393-10-30,1394-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سشرق|1394,سشرق|1395,سشرق,1394,1395,one_to_one,one_to_one,true,true,1394-10-30,1395-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سشرق|1395,سشرق|1396,سشرق,1395,1396,one_to_one,one_to_one,true,true,1395-10-30,1396-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
expanded_rule_b_combined_robustness,سشرق|1396,سشرق|1397,سشرق,1396,1397,one_to_one,one_to_one,true,true,1396-10-30,1397-06-31,true,false,true,true,,frozen_gate_b_pair_copy,frozen_stage123_predictor_row_copy,false,false
